"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","10/28/16",2016,2,5,47,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",9,23,19
"Golden State Warriors","4/4/17",2016,3,9,43,"shot_no","Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-19,11,27
"Golden State Warriors","2/28/17",2016,4,3,4,"shot_yes","Layup Shot","2PT Field Goal",1,"Washington Wizards",-9,8,45
"Golden State Warriors","2/28/17",2016,1,5,38,"shot_no","Layup Shot","2PT Field Goal",2,"Washington Wizards",27,-11,7
"Golden State Warriors","12/11/16",2016,1,5,2,"shot_yes","Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",1,8,7
"Golden State Warriors","11/25/16",2016,1,8,35,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,1,4
"Golden State Warriors","11/23/16",2016,1,5,48,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",6,11,7
"Golden State Warriors","11/23/16",2016,1,4,36,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-6,16,8
"Golden State Warriors","10/28/16",2016,3,9,42,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,16,27
"Golden State Warriors","11/10/16",2016,3,5,2,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",9,7,31
"Golden State Warriors","12/13/16",2016,3,7,32,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,11,29
"Golden State Warriors","12/13/16",2016,3,8,4,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",17,11,28
"Golden State Warriors","11/21/16",2016,1,2,31,"shot_yes","Layup Shot","2PT Field Goal",1,"Indiana Pacers",10,-1,10
"Golden State Warriors","3/5/17",2016,1,10,32,"shot_no","Layup Shot","2PT Field Goal",1,"New York Knicks",-16,-1,2
"Golden State Warriors","11/19/16",2016,4,1,48,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-4,-1,47
"Golden State Warriors","3/6/17",2016,1,6,2,"shot_no","Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,3,6
"Golden State Warriors","11/19/16",2016,4,0,55,"shot_no","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-6,13,48
"Golden State Warriors","11/3/16",2016,3,11,43,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-12,18,25
"Golden State Warriors","12/13/16",2016,3,9,23,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-12,8,27
"Golden State Warriors","12/13/16",2016,2,3,11,"shot_yes","Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-6,-6,21
"Golden State Warriors","12/13/16",2016,3,9,6,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-2,21,27
"Golden State Warriors","11/18/16",2016,1,7,48,"shot_yes","Layup Shot","2PT Field Goal",1,"Boston Celtics",-16,3,5
"Golden State Warriors","11/1/16",2016,1,7,19,"shot_yes","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-16,16,5
"Golden State Warriors","3/24/17",2016,4,5,50,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-6,16,43
"Golden State Warriors","1/4/17",2016,2,6,1,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,2,18
"Golden State Warriors","3/24/17",2016,4,5,48,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",1,13,43
"Golden State Warriors","3/16/17",2016,2,10,27,"shot_no","Layup Shot","2PT Field Goal",2,"Orlando Magic",6,21,14
"Golden State Warriors","1/8/17",2016,2,3,36,"shot_yes","Layup Shot","2PT Field Goal",2,"Sacramento Kings",20,7,21
"Golden State Warriors","12/15/16",2016,1,5,12,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,11,7
"Golden State Warriors","1/8/17",2016,2,0,27,"shot_no","Layup Shot","2PT Field Goal",3,"Sacramento Kings",9,36,24
"Golden State Warriors","3/28/17",2016,1,9,44,"shot_yes","Layup Shot","2PT Field Goal",0,"Houston Rockets",2,-5,3
"Golden State Warriors","1/8/17",2016,1,5,12,"shot_no","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-27,13,7
"Golden State Warriors","1/28/17",2016,1,8,11,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",10,18,4
"Golden State Warriors","1/18/17",2016,3,9,29,"shot_yes","Layup Shot","2PT Field Goal",3,"Oklahoma City Thunder",-7,31,27
"Golden State Warriors","1/18/17",2016,3,10,35,"shot_yes","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-4,3,26
"Golden State Warriors","12/17/16",2016,3,10,41,"shot_yes","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-14,7,26
"Golden State Warriors","3/18/17",2016,2,1,53,"shot_no","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",6,21,23
"Golden State Warriors","1/25/17",2016,1,4,3,"shot_no","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",0,7,8
"Golden State Warriors","11/16/16",2016,3,8,32,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,8,28
"Golden State Warriors","12/25/16",2016,2,6,16,"shot_yes","Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-7,-16,18
"Golden State Warriors","3/16/17",2016,3,6,33,"shot_no","Layup Shot","2PT Field Goal",3,"Orlando Magic",1,31,30
"Golden State Warriors","1/25/17",2016,4,2,6,"shot_no","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,46
"Golden State Warriors","1/22/17",2016,3,5,59,"shot_no","Layup Shot","2PT Field Goal",2,"Orlando Magic",9,28,31
"Golden State Warriors","3/14/17",2016,4,11,40,"shot_yes","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",20,14,37
"Golden State Warriors","11/16/16",2016,1,1,41,"shot_yes","Layup Shot","2PT Field Goal",2,"Toronto Raptors",22,-6,11
"Golden State Warriors","2/11/17",2016,4,2,45,"shot_yes","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-22,0,46
"Golden State Warriors","12/8/16",2016,1,9,34,"shot_no","Layup Shot","2PT Field Goal",2,"Utah Jazz",-29,2,3
"Golden State Warriors","2/4/17",2016,2,1,17,"shot_no","Layup Shot","2PT Field Goal",4,"Sacramento Kings",30,36,23
"Golden State Warriors","10/28/16",2016,2,4,56,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-4,16,20
"Golden State Warriors","12/3/16",2016,1,6,46,"shot_no","Layup Shot","2PT Field Goal",2,"Phoenix Suns",6,23,6
"Golden State Warriors","11/23/16",2016,3,11,15,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-143,213,25
"Golden State Warriors","10/25/16",2016,2,7,27,"shot_no","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",200,149,17
"Golden State Warriors","3/14/17",2016,4,8,4,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-102,237,40
"Golden State Warriors","11/3/16",2016,3,1,4,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",-27,262,35
"Golden State Warriors","3/26/17",2016,1,11,8,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",-66,262,1
"Golden State Warriors","12/28/16",2016,1,0,48,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-119,228,12
"Golden State Warriors","3/14/17",2016,3,8,46,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",114,232,28
"Golden State Warriors","11/1/16",2016,2,1,56,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",2,242,23
"Golden State Warriors","10/25/16",2016,3,3,2,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",33,247,33
"Golden State Warriors","11/23/16",2016,1,11,1,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-55,244,1
"Golden State Warriors","12/20/16",2016,4,10,10,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Utah Jazz",-120,244,38
"Golden State Warriors","2/8/17",2016,2,7,44,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Chicago Bulls",174,208,17
"Golden State Warriors","2/8/17",2016,3,7,46,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Chicago Bulls",43,247,29
"Golden State Warriors","12/5/16",2016,3,1,54,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",143,95,35
"Golden State Warriors","1/2/17",2016,4,6,7,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",-79,257,42
"Golden State Warriors","3/6/17",2016,4,8,56,"shot_no","Pullup Jump shot","2PT Field Goal",5,"Atlanta Hawks",-29,41,40
"Golden State Warriors","3/24/17",2016,3,5,55,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Sacramento Kings",-161,218,31
"Golden State Warriors","2/1/17",2016,2,10,18,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Charlotte Hornets",-129,252,14
"Golden State Warriors","12/5/16",2016,3,11,45,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Indiana Pacers",-48,242,25
"Golden State Warriors","1/29/17",2016,1,0,31,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Portland Trail Blazers",9,282,12
"Golden State Warriors","4/4/17",2016,2,6,15,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",27,257,18
"Golden State Warriors","12/3/16",2016,2,5,24,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",25,252,19
"Golden State Warriors","3/24/17",2016,3,2,6,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",125,219,34
"Golden State Warriors","12/30/16",2016,2,5,7,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Dallas Mavericks",-143,205,19
"Golden State Warriors","3/24/17",2016,3,1,40,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Sacramento Kings",60,257,35
"Golden State Warriors","2/23/17",2016,2,1,58,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",-161,213,23
"Golden State Warriors","2/25/17",2016,2,11,2,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Brooklyn Nets",117,247,13
"Golden State Warriors","3/24/17",2016,2,5,3,"shot_no","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-233,8,19
"Golden State Warriors","11/9/16",2016,1,2,52,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-201,175,10
"Golden State Warriors","12/30/16",2016,2,1,30,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-158,203,23
"Golden State Warriors","2/25/17",2016,3,0,27,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Brooklyn Nets",-181,188,36
"Golden State Warriors","1/6/17",2016,4,5,36,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-127,229,43
"Golden State Warriors","3/24/17",2016,3,6,42,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",181,175,30
"Golden State Warriors","11/9/16",2016,2,7,27,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Dallas Mavericks",230,-1,17
"Golden State Warriors","11/9/16",2016,1,9,42,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-165,210,3
"Golden State Warriors","11/9/16",2016,1,3,17,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Dallas Mavericks",87,262,9
"Golden State Warriors","11/13/16",2016,3,3,38,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",99,237,33
"Golden State Warriors","12/20/16",2016,1,9,24,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",15,259,3
"Golden State Warriors","11/28/16",2016,4,5,17,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-173,185,43
"Golden State Warriors","11/28/16",2016,2,3,52,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",92,247,21
"Golden State Warriors","11/28/16",2016,1,11,14,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",109,228,1
"Golden State Warriors","12/28/16",2016,1,5,23,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",-192,178,7
"Golden State Warriors","12/15/16",2016,1,8,25,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",35,257,4
"Golden State Warriors","11/13/16",2016,3,7,41,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-161,213,29
"Golden State Warriors","12/10/16",2016,3,6,6,"shot_yes","Putback Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,30
"Golden State Warriors","11/3/16",2016,1,4,42,"shot_yes","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,8
"Golden State Warriors","10/25/16",2016,3,11,16,"shot_yes","Putback Layup Shot","2PT Field Goal",0,"San Antonio Spurs",2,7,25
"Golden State Warriors","12/10/16",2016,2,2,18,"shot_no","Putback Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-1,16,22
"Golden State Warriors","12/7/16",2016,2,1,35,"shot_yes","Putback Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-1,21,23
"Golden State Warriors","11/3/16",2016,1,5,0,"shot_yes","Putback Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,7,7
"Golden State Warriors","3/28/17",2016,4,3,48,"shot_yes","Putback Layup Shot","2PT Field Goal",1,"Houston Rockets",9,-5,45
"Golden State Warriors","11/13/16",2016,1,2,21,"shot_yes","Putback Layup Shot","2PT Field Goal",2,"Phoenix Suns",-9,18,10
"Golden State Warriors","2/27/17",2016,3,1,41,"shot_yes","Putback Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",1,8,35
"Golden State Warriors","11/25/16",2016,3,6,11,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",18,-2,30
"Golden State Warriors","11/10/16",2016,1,1,52,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Denver Nuggets",-17,11,11
"Golden State Warriors","11/4/16",2016,3,9,12,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,27
"Golden State Warriors","3/24/17",2016,2,4,25,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,20
"Golden State Warriors","3/24/17",2016,2,6,19,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,18
"Golden State Warriors","12/30/16",2016,1,8,32,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,4
"Golden State Warriors","1/18/17",2016,1,8,45,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,4
"Golden State Warriors","3/14/17",2016,3,11,42,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,25
"Golden State Warriors","10/25/16",2016,3,8,56,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,28
"Golden State Warriors","10/30/16",2016,3,2,59,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-4,2,34
"Golden State Warriors","2/28/17",2016,3,5,29,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,31
"Golden State Warriors","12/20/16",2016,2,2,7,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,22
"Golden State Warriors","1/25/17",2016,4,1,50,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,47
"Golden State Warriors","11/23/16",2016,2,0,27,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,24
"Golden State Warriors","2/10/17",2016,2,0,39,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,24
"Golden State Warriors","3/26/17",2016,1,7,51,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,5
"Golden State Warriors","12/20/16",2016,3,5,15,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,31
"Golden State Warriors","12/1/16",2016,4,5,9,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,43
"Golden State Warriors","12/20/16",2016,1,7,31,"shot_no","Running Finger Roll Layup Shot","2PT Field Goal",1,"Utah Jazz",4,13,5
"Golden State Warriors","11/3/16",2016,1,6,38,"shot_no","Running Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",0,33,6
"Golden State Warriors","11/16/16",2016,2,1,0,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Toronto Raptors",15,11,23
"Golden State Warriors","12/28/16",2016,1,11,26,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,7,1
"Golden State Warriors","1/16/17",2016,1,1,11,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-4,11,11
"Golden State Warriors","2/27/17",2016,1,0,33,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-6,21,12
"Golden State Warriors","11/28/16",2016,2,3,3,"shot_no","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7,21
"Golden State Warriors","12/1/16",2016,2,1,0,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,23
"Golden State Warriors","12/28/16",2016,3,2,10,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",-1,2,34
"Golden State Warriors","11/4/16",2016,3,3,17,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-8,1,33
"Golden State Warriors","2/25/17",2016,1,9,59,"shot_no","Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-16,21,3
"Golden State Warriors","12/1/16",2016,1,5,22,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Houston Rockets",9,16,7
"Golden State Warriors","3/24/17",2016,1,0,41,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Sacramento Kings",9,3,12
"Golden State Warriors","1/8/17",2016,3,10,4,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",-17,16,26
"Golden State Warriors","1/2/17",2016,3,1,55,"shot_no","Running Layup Shot","2PT Field Goal",1,"Denver Nuggets",2,13,35
"Golden State Warriors","2/13/17",2016,1,5,23,"shot_no","Running Layup Shot","2PT Field Goal",3,"Denver Nuggets",-30,2,7
"Golden State Warriors","3/6/17",2016,1,7,4,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",19,-1,5
"Golden State Warriors","10/25/16",2016,2,5,31,"shot_yes","Running Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-6,21,19
"Golden State Warriors","11/19/16",2016,3,2,57,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-11,8,34
"Golden State Warriors","12/5/16",2016,1,10,5,"shot_no","Running Layup Shot","2PT Field Goal",2,"Indiana Pacers",22,18,2
"Golden State Warriors","3/2/17",2016,1,0,41,"shot_no","Step Back Jump shot","3PT Field Goal",25,"Chicago Bulls",-22,254,12
"Golden State Warriors","1/18/17",2016,2,4,34,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",94,159,20
"Golden State Warriors","3/28/17",2016,2,0,32,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",3,9,24
"Golden State Warriors","3/28/17",2016,2,0,32,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",-2,3,24
"Golden State Warriors","1/22/17",2016,1,6,29,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Orlando Magic",-6,5,6
"Golden State Warriors","1/20/17",2016,4,8,27,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",6,3,40
"Golden State Warriors","3/14/17",2016,3,6,27,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-12,9,30
"Golden State Warriors","12/15/16",2016,3,9,18,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,9,27
"Golden State Warriors","12/15/16",2016,3,9,19,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",1,8,27
"Golden State Warriors","12/15/16",2016,4,3,19,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New York Knicks",0,18,45
"Golden State Warriors","12/30/16",2016,3,1,46,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-17,3,35
"Golden State Warriors","1/2/17",2016,4,0,28,"shot_yes","Tip Layup Shot","2PT Field Goal",2,"Denver Nuggets",-4,21,48
"Golden State Warriors","11/18/16",2016,1,1,29,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Boston Celtics",-1,11,11
"Golden State Warriors","11/21/16",2016,3,8,12,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",5,14,28
"Golden State Warriors","11/21/16",2016,2,2,9,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Indiana Pacers",1,7,22
"Golden State Warriors","11/3/16",2016,1,3,8,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-1,11,9
"Golden State Warriors","11/3/16",2016,1,3,7,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,11,9
"Golden State Warriors","10/25/16",2016,3,5,6,"shot_no","Tip Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-8,15,31
"Golden State Warriors","11/7/16",2016,4,3,51,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",5,14,45
"Golden State Warriors","10/28/16",2016,2,5,51,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",3,14,19
"Golden State Warriors","12/10/16",2016,2,2,18,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",4,13,22
"Golden State Warriors","12/1/16",2016,4,7,4,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Houston Rockets",-2,26,41
"Golden State Warriors","12/10/16",2016,3,10,20,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-7,11,26
"Golden State Warriors","3/26/17",2016,3,0,32,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-1,21,36
"Golden State Warriors","12/5/16",2016,3,9,57,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",-1,16,27
"Golden State Warriors","10/28/16",2016,1,11,43,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-8,14,1
"Golden State Warriors","3/26/17",2016,4,1,16,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-10,14,47
"Golden State Warriors","10/25/16",2016,3,8,35,"shot_no","Tip Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,7,28
"Golden State Warriors","3/14/17",2016,1,2,24,"shot_no","Turnaround Bank shot","2PT Field Goal",13,"Philadelphia 76ers",114,80,10
"Golden State Warriors","3/26/17",2016,1,1,36,"shot_no","Turnaround Bank shot","2PT Field Goal",5,"Memphis Grizzlies",-7,51,11
"Golden State Warriors","3/26/17",2016,2,5,59,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",138,121,19
"Golden State Warriors","3/29/17",2016,2,7,37,"shot_yes","Turnaround Jump Shot","2PT Field Goal",5,"San Antonio Spurs",15,52,17
"Golden State Warriors","3/20/17",2016,3,5,34,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",56,77,31
