"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","1/25/17",2016,2,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-2,249,20
"Golden State Warriors","1/25/17",2016,1,0,1,"shot_no","Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46,12
"Golden State Warriors","12/5/16",2016,3,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-91,237,27
"Golden State Warriors","11/13/16",2016,2,4,17,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",137,46,20
"Golden State Warriors","11/13/16",2016,4,10,58,"shot_no","Jump Shot","2PT Field Goal",13,"Phoenix Suns",132,26,38
"Golden State Warriors","11/13/16",2016,2,11,30,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-114,61,13
"Golden State Warriors","11/13/16",2016,2,4,7,"shot_no","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-17,46,20
"Golden State Warriors","11/13/16",2016,4,8,28,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-71,252,40
"Golden State Warriors","11/13/16",2016,4,0,42,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",200,154,48
"Golden State Warriors","11/13/16",2016,3,0,44,"shot_no","Jump Shot","2PT Field Goal",5,"Phoenix Suns",37,47,36
"Golden State Warriors","12/11/16",2016,4,8,25,"shot_yes","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",135,149,40
"Golden State Warriors","12/11/16",2016,2,11,22,"shot_no","Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-102,120,13
"Golden State Warriors","12/11/16",2016,2,2,33,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",132,141,22
"Golden State Warriors","12/11/16",2016,2,9,16,"shot_yes","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-48,41,15
"Golden State Warriors","12/11/16",2016,1,1,48,"shot_no","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",119,21,11
"Golden State Warriors","12/11/16",2016,3,0,34,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-125,218,36
"Golden State Warriors","12/11/16",2016,3,9,16,"shot_no","Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",225,8,27
"Golden State Warriors","12/11/16",2016,4,11,14,"shot_no","Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",130,116,37
"Golden State Warriors","12/11/16",2016,3,10,37,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",199,7,26
"Golden State Warriors","12/11/16",2016,2,1,37,"shot_no","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",14,247,23
"Golden State Warriors","12/11/16",2016,4,5,52,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",168,185,43
"Golden State Warriors","10/25/16",2016,3,2,7,"shot_yes","Jump Shot","2PT Field Goal",21,"San Antonio Spurs",-214,21,34
"Golden State Warriors","12/11/16",2016,1,9,17,"shot_no","Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",58,11,3
"Golden State Warriors","12/5/16",2016,1,7,49,"shot_no","Jump Shot","2PT Field Goal",9,"Indiana Pacers",-94,16,5
"Golden State Warriors","10/25/16",2016,2,4,31,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,7,20
"Golden State Warriors","10/25/16",2016,3,8,19,"shot_no","Jump Shot","2PT Field Goal",9,"San Antonio Spurs",86,28,28
"Golden State Warriors","10/25/16",2016,2,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",140,214,23
"Golden State Warriors","1/18/17",2016,3,3,23,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-94,229,33
"Golden State Warriors","12/1/16",2016,4,10,5,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",232,80,38
"Golden State Warriors","12/5/16",2016,1,8,43,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",102,244,4
"Golden State Warriors","12/5/16",2016,2,8,21,"shot_no","Jump Shot","2PT Field Goal",13,"Indiana Pacers",132,7,16
"Golden State Warriors","11/1/16",2016,1,11,34,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",230,95,1
"Golden State Warriors","11/1/16",2016,1,4,41,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-114,228,8
"Golden State Warriors","11/1/16",2016,3,11,22,"shot_no","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",-183,26,25
"Golden State Warriors","2/13/17",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",137,223,24
"Golden State Warriors","12/30/16",2016,1,11,45,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-119,228,1
"Golden State Warriors","12/30/16",2016,4,5,26,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",164,188,43
"Golden State Warriors","12/30/16",2016,3,8,28,"shot_yes","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",-11,146,28
"Golden State Warriors","12/30/16",2016,4,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",119,218,38
"Golden State Warriors","12/30/16",2016,2,3,44,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",123,234,21
"Golden State Warriors","1/18/17",2016,3,4,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-137,232,32
"Golden State Warriors","12/1/16",2016,4,7,54,"shot_no","Jump Shot","2PT Field Goal",15,"Houston Rockets",-38,149,41
"Golden State Warriors","12/1/16",2016,4,1,8,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-102,244,47
"Golden State Warriors","12/1/16",2016,4,2,22,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",22,252,46
"Golden State Warriors","12/1/16",2016,1,9,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",189,154,3
"Golden State Warriors","12/1/16",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",223,100,36
"Golden State Warriors","2/13/17",2016,2,6,52,"shot_yes","Jump Shot","3PT Field Goal",27,"Denver Nuggets",45,267,18
"Golden State Warriors","2/13/17",2016,1,9,59,"shot_yes","Jump Shot","2PT Field Goal",11,"Denver Nuggets",-20,115,3
"Golden State Warriors","2/13/17",2016,3,5,35,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-65,242,31
"Golden State Warriors","2/13/17",2016,2,3,25,"shot_no","Jump Shot","2PT Field Goal",15,"Denver Nuggets",-25,154,21
"Golden State Warriors","2/1/17",2016,3,8,6,"shot_yes","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",55,126,28
"Golden State Warriors","2/1/17",2016,4,8,17,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-88,237,40
"Golden State Warriors","2/1/17",2016,3,11,30,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",186,170,25
"Golden State Warriors","2/1/17",2016,1,9,57,"shot_yes","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-192,193,3
"Golden State Warriors","2/1/17",2016,1,3,44,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",236,61,9
"Golden State Warriors","2/1/17",2016,1,3,0,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-12,257,9
"Golden State Warriors","2/1/17",2016,2,0,50,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",114,234,24
"Golden State Warriors","2/1/17",2016,3,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-135,214,28
"Golden State Warriors","2/1/17",2016,3,6,1,"shot_no","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",1,36,30
"Golden State Warriors","12/13/16",2016,4,0,16,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",51,188,48
"Golden State Warriors","1/18/17",2016,4,4,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",140,219,44
"Golden State Warriors","1/18/17",2016,1,1,47,"shot_yes","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",184,36,11
"Golden State Warriors","1/18/17",2016,2,5,6,"shot_yes","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",-66,115,19
"Golden State Warriors","1/18/17",2016,4,6,11,"shot_yes","Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",84,174,42
"Golden State Warriors","1/18/17",2016,3,7,43,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",89,232,29
"Golden State Warriors","1/18/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",46,"Oklahoma City Thunder",6,462,12
"Golden State Warriors","1/18/17",2016,3,2,47,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-70,249,34
"Golden State Warriors","1/18/17",2016,1,1,25,"shot_yes","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",59,34,11
"Golden State Warriors","12/23/16",2016,2,7,56,"shot_no","Jump Shot","3PT Field Goal",26,"Detroit Pistons",-133,228,17
"Golden State Warriors","11/21/16",2016,2,0,38,"shot_no","Jump Shot","2PT Field Goal",16,"Indiana Pacers",-161,-16,24
"Golden State Warriors","12/23/16",2016,3,6,2,"shot_yes","Jump Shot","2PT Field Goal",17,"Detroit Pistons",168,61,30
"Golden State Warriors","12/23/16",2016,1,9,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-214,139,3
"Golden State Warriors","12/23/16",2016,1,7,1,"shot_yes","Jump Shot","3PT Field Goal",24,"Detroit Pistons",51,244,5
"Golden State Warriors","12/23/16",2016,3,5,46,"shot_yes","Jump Shot","2PT Field Goal",15,"Detroit Pistons",1,154,31
"Golden State Warriors","12/23/16",2016,4,8,20,"shot_yes","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-61,80,40
"Golden State Warriors","12/23/16",2016,3,11,29,"shot_no","Jump Shot","2PT Field Goal",17,"Detroit Pistons",114,139,25
"Golden State Warriors","12/23/16",2016,1,11,36,"shot_no","Jump Shot","2PT Field Goal",17,"Detroit Pistons",74,164,1
"Golden State Warriors","12/23/16",2016,4,1,56,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",25,257,47
"Golden State Warriors","12/23/16",2016,1,0,1,"shot_no","Jump Shot","2PT Field Goal",15,"Detroit Pistons",78,134,12
"Golden State Warriors","11/9/16",2016,2,0,31,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-235,75,24
"Golden State Warriors","11/9/16",2016,3,9,25,"shot_yes","Jump Shot","2PT Field Goal",11,"Dallas Mavericks",9,116,27
"Golden State Warriors","11/9/16",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",58,"Dallas Mavericks",115,572,36
"Golden State Warriors","12/25/16",2016,4,0,0,"shot_no","Jump Shot","3PT Field Goal",33,"Cleveland Cavaliers",-214,259,48
"Golden State Warriors","12/13/16",2016,4,11,22,"shot_no","Jump Shot","2PT Field Goal",9,"New Orleans Pelicans",-66,65,37
"Golden State Warriors","12/13/16",2016,2,10,38,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",114,136,14
"Golden State Warriors","12/13/16",2016,4,6,49,"shot_no","Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-7,296,42
"Golden State Warriors","12/13/16",2016,3,8,14,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",87,239,28
"Golden State Warriors","12/13/16",2016,1,2,45,"shot_no","Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-92,51,10
"Golden State Warriors","12/13/16",2016,4,1,5,"shot_no","Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",135,36,47
"Golden State Warriors","12/13/16",2016,2,1,50,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",-89,159,23
"Golden State Warriors","12/13/16",2016,3,11,15,"shot_yes","Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",64,92,25
"Golden State Warriors","12/13/16",2016,3,7,3,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-187,178,29
"Golden State Warriors","12/25/16",2016,1,6,44,"shot_no","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-243,41,6
"Golden State Warriors","12/25/16",2016,3,11,33,"shot_yes","Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",-214,169,25
"Golden State Warriors","12/7/16",2016,2,3,2,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",76,247,21
"Golden State Warriors","2/2/17",2016,1,9,28,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",20,252,3
"Golden State Warriors","2/2/17",2016,3,5,43,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-137,228,31
"Golden State Warriors","2/2/17",2016,1,3,7,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",176,198,9
"Golden State Warriors","12/25/16",2016,4,5,20,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-227,146,43
"Golden State Warriors","2/2/17",2016,2,1,57,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",122,232,23
"Golden State Warriors","2/2/17",2016,4,7,12,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",114,239,41
"Golden State Warriors","2/2/17",2016,4,8,6,"shot_no","Jump Shot","2PT Field Goal",10,"Los Angeles Clippers",102,11,40
"Golden State Warriors","2/2/17",2016,4,1,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-81,242,47
"Golden State Warriors","11/21/16",2016,3,1,44,"shot_no","Jump Shot","3PT Field Goal",27,"Indiana Pacers",0,272,35
"Golden State Warriors","11/21/16",2016,3,11,2,"shot_no","Jump Shot","3PT Field Goal",28,"Indiana Pacers",233,164,25
"Golden State Warriors","11/21/16",2016,2,1,34,"shot_yes","Jump Shot","3PT Field Goal",26,"Indiana Pacers",159,208,23
"Golden State Warriors","12/7/16",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",-189,210,2
"Golden State Warriors","12/7/16",2016,1,10,23,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",12,262,2
"Golden State Warriors","12/7/16",2016,2,11,22,"shot_no","Jump Shot","2PT Field Goal",6,"Los Angeles Clippers",-14,65,13
"Golden State Warriors","12/7/16",2016,3,11,2,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",-120,146,25
"Golden State Warriors","12/7/16",2016,3,6,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-7,262,30
"Golden State Warriors","11/25/16",2016,2,8,8,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",147,202,16
"Golden State Warriors","12/25/16",2016,3,11,4,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",148,214,25
"Golden State Warriors","12/25/16",2016,1,8,10,"shot_no","Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",146,229,4
"Golden State Warriors","11/25/16",2016,2,2,21,"shot_yes","Jump Shot","2PT Field Goal",21,"Los Angeles Lakers",-178,124,22
"Golden State Warriors","11/25/16",2016,1,11,9,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",63,241,1
"Golden State Warriors","11/25/16",2016,2,11,7,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",228,26,13
"Golden State Warriors","11/25/16",2016,4,9,49,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",52,246,39
"Golden State Warriors","11/25/16",2016,4,10,40,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-83,232,38
"Golden State Warriors","11/25/16",2016,4,8,36,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",112,130,40
"Golden State Warriors","12/25/16",2016,3,6,7,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",50,252,30
"Golden State Warriors","12/25/16",2016,2,0,29,"shot_yes","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",166,183,24
"Golden State Warriors","12/25/16",2016,4,1,55,"shot_no","Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",-114,165,47
"Golden State Warriors","12/25/16",2016,4,11,44,"shot_no","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",173,7,37
"Golden State Warriors","12/8/16",2016,4,0,23,"shot_no","Jump Shot","2PT Field Goal",13,"Utah Jazz",-73,115,48
"Golden State Warriors","12/8/16",2016,3,8,14,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",148,200,28
"Golden State Warriors","1/8/17",2016,3,8,2,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-189,159,28
"Golden State Warriors","1/8/17",2016,4,0,47,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-84,228,48
"Golden State Warriors","1/8/17",2016,1,7,0,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",236,52,5
"Golden State Warriors","1/8/17",2016,1,0,33,"shot_no","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-1,72,12
"Golden State Warriors","1/8/17",2016,2,8,42,"shot_yes","Jump Shot","2PT Field Goal",17,"Sacramento Kings",76,154,16
"Golden State Warriors","1/8/17",2016,2,8,8,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",51,247,16
"Golden State Warriors","2/27/17",2016,2,3,2,"shot_no","Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",-214,178,21
"Golden State Warriors","12/8/16",2016,4,11,9,"shot_no","Jump Shot","2PT Field Goal",14,"Utah Jazz",-65,134,37
"Golden State Warriors","12/8/16",2016,3,10,51,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",-135,232,26
"Golden State Warriors","1/28/17",2016,1,7,5,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-124,223,5
"Golden State Warriors","1/20/17",2016,1,5,13,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-6,252,7
"Golden State Warriors","1/20/17",2016,3,3,31,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",4,252,33
"Golden State Warriors","12/20/16",2016,3,11,20,"shot_yes","Jump Shot","2PT Field Goal",4,"Utah Jazz",-37,26,25
"Golden State Warriors","2/27/17",2016,3,7,20,"shot_no","Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",-6,160,29
"Golden State Warriors","2/27/17",2016,2,0,39,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",53,247,24
"Golden State Warriors","2/8/17",2016,1,6,3,"shot_no","Jump Shot","2PT Field Goal",16,"Chicago Bulls",-124,110,6
"Golden State Warriors","2/8/17",2016,3,1,12,"shot_yes","Jump Shot","3PT Field Goal",26,"Chicago Bulls",-34,262,35
"Golden State Warriors","2/8/17",2016,2,0,27,"shot_no","Jump Shot","3PT Field Goal",28,"Chicago Bulls",-9,282,24
"Golden State Warriors","2/8/17",2016,1,7,21,"shot_no","Jump Shot","2PT Field Goal",18,"Chicago Bulls",145,120,5
"Golden State Warriors","1/2/17",2016,1,11,43,"shot_no","Jump Shot","2PT Field Goal",16,"Denver Nuggets",9,165,1
"Golden State Warriors","11/3/16",2016,1,3,9,"shot_no","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",128,28,9
"Golden State Warriors","11/3/16",2016,3,0,34,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",58,95,36
"Golden State Warriors","11/3/16",2016,2,3,29,"shot_no","Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",-174,262,21
"Golden State Warriors","11/3/16",2016,2,2,55,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",-27,62,22
"Golden State Warriors","11/3/16",2016,2,0,2,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",192,178,24
"Golden State Warriors","11/3/16",2016,4,11,19,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-217,149,37
"Golden State Warriors","11/3/16",2016,2,10,49,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-196,174,14
"Golden State Warriors","12/20/16",2016,1,11,34,"shot_no","Jump Shot","2PT Field Goal",14,"Utah Jazz",71,131,1
"Golden State Warriors","12/20/16",2016,1,8,49,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",6,262,4
"Golden State Warriors","11/16/16",2016,2,2,6,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-68,254,22
"Golden State Warriors","11/16/16",2016,3,2,53,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",12,262,34
"Golden State Warriors","11/16/16",2016,2,8,51,"shot_yes","Jump Shot","3PT Field Goal",23,"Toronto Raptors",-184,154,16
"Golden State Warriors","11/16/16",2016,2,2,52,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-168,210,22
"Golden State Warriors","11/21/16",2016,1,0,4,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",212,144,12
"Golden State Warriors","1/20/17",2016,4,6,57,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",156,247,42
"Golden State Warriors","1/20/17",2016,2,4,28,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",12,67,20
"Golden State Warriors","1/20/17",2016,2,4,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",177,174,20
"Golden State Warriors","1/20/17",2016,4,3,40,"shot_yes","Jump Shot","2PT Field Goal",20,"Houston Rockets",-168,120,45
"Golden State Warriors","1/20/17",2016,2,1,9,"shot_no","Jump Shot","2PT Field Goal",17,"Houston Rockets",117,131,23
"Golden State Warriors","1/20/17",2016,1,2,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",89,242,10
"Golden State Warriors","1/20/17",2016,3,5,30,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",171,208,31
"Golden State Warriors","1/28/17",2016,1,4,54,"shot_no","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",223,41,8
"Golden State Warriors","1/2/17",2016,3,3,47,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",218,156,33
"Golden State Warriors","1/2/17",2016,4,3,13,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",9,264,45
"Golden State Warriors","1/2/17",2016,2,9,51,"shot_no","Jump Shot","2PT Field Goal",3,"Denver Nuggets",25,21,15
"Golden State Warriors","1/2/17",2016,2,8,9,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",145,115,16
"Golden State Warriors","1/28/17",2016,2,1,3,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",158,205,23
"Golden State Warriors","1/28/17",2016,2,5,14,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",56,175,19
"Golden State Warriors","1/28/17",2016,3,6,21,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",146,223,30
"Golden State Warriors","2/27/17",2016,2,5,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-192,175,19
"Golden State Warriors","2/27/17",2016,3,11,41,"shot_yes","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-235,13,25
"Golden State Warriors","1/29/17",2016,4,2,1,"shot_yes","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",9,214,46
"Golden State Warriors","1/29/17",2016,1,1,27,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",14,257,11
"Golden State Warriors","1/29/17",2016,1,9,54,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",155,193,3
"Golden State Warriors","1/29/17",2016,1,9,20,"shot_yes","Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",-104,7,3
"Golden State Warriors","1/29/17",2016,1,1,55,"shot_yes","Jump Shot","2PT Field Goal",22,"Portland Trail Blazers",133,185,11
"Golden State Warriors","2/10/17",2016,2,1,35,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",232,11,23
"Golden State Warriors","2/4/17",2016,2,4,37,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-2,262,20
"Golden State Warriors","2/4/17",2016,1,4,48,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-27,252,8
"Golden State Warriors","2/4/17",2016,4,6,46,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",114,229,42
"Golden State Warriors","2/4/17",2016,1,11,43,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,3,1
"Golden State Warriors","2/4/17",2016,3,2,0,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-171,175,34
"Golden State Warriors","2/4/17",2016,3,10,21,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",50,249,26
"Golden State Warriors","2/15/17",2016,3,11,0,"shot_yes","Jump Shot","2PT Field Goal",18,"Sacramento Kings",187,8,25
"Golden State Warriors","2/15/17",2016,1,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",153,198,8
"Golden State Warriors","2/15/17",2016,1,4,39,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-156,203,8
"Golden State Warriors","2/15/17",2016,1,5,35,"shot_no","Jump Shot","2PT Field Goal",5,"Sacramento Kings",-30,43,7
"Golden State Warriors","2/15/17",2016,2,3,5,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",192,198,21
"Golden State Warriors","2/15/17",2016,2,7,25,"shot_yes","Jump Shot","2PT Field Goal",17,"Sacramento Kings",135,115,17
"Golden State Warriors","2/15/17",2016,2,1,23,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-150,223,23
"Golden State Warriors","2/10/17",2016,1,6,40,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,7,6
"Golden State Warriors","2/10/17",2016,3,7,56,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",184,174,29
"Golden State Warriors","2/10/17",2016,3,10,33,"shot_yes","Jump Shot","2PT Field Goal",13,"Memphis Grizzlies",109,87,26
"Golden State Warriors","2/10/17",2016,4,3,42,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",158,210,45
"Golden State Warriors","2/10/17",2016,3,9,2,"shot_no","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",151,154,27
"Golden State Warriors","2/10/17",2016,1,8,6,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",99,232,4
"Golden State Warriors","12/25/16",2016,4,10,5,"shot_yes","Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-7,-1,38
"Golden State Warriors","12/13/16",2016,1,0,17,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",20,0,12
"Golden State Warriors","2/2/17",2016,2,0,33,"shot_yes","Layup Shot","2PT Field Goal",3,"Los Angeles Clippers",17,26,24
"Golden State Warriors","10/28/16",2016,1,6,26,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,2,6
"Golden State Warriors","10/28/16",2016,1,3,2,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,3,9
"Golden State Warriors","10/28/16",2016,4,0,37,"shot_yes","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,8,48
